emp_id_1,emp_id_2,weight
shelby.collins.E2211@neosmith.com,marcus.manning.E4457@neosmith.com,0.75
james.murphy.E3280@neosmith.com,peter.johnson.E3839@neosmith.com,0.54
theresa.huerta.E2639@neosmith.com,mary.morgan.E1022@neosmith.com,0.6
emily.fox.E0722@neosmith.com,brad.villa.E1293@neosmith.com,0.63
laura.flynn.E1465@neosmith.com,april.carter.E2839@neosmith.com,0.86
jordan.key.E3875@neosmith.com,jeffrey.smith.E0842@neosmith.com,0.6
brittany.hernandez.E4917@neosmith.com,joshua.barnes.E0280@neosmith.com,0.64
melissa.olson.E2807@neosmith.com,diane.clay.E3980@neosmith.com,0.67
mary.beck.E1861@neosmith.com,derek.sanchez.E0987@neosmith.com,0.7
sandra.jensen.E1969@neosmith.com,heather.smith.E0734@neosmith.com,0.55
brittany.johnson.E1187@neosmith.com,david.mills.E0306@neosmith.com,0.75
ronald.goodman.E3899@neosmith.com,krista.spears.E1245@neosmith.com,0.81
rebecca.rogers.E2427@neosmith.com,kristina.baker.E3874@neosmith.com,0.84
danielle.lopez.E1019@neosmith.com,michael.barton.E0743@neosmith.com,0.93
dennis.holmes.E3842@neosmith.com,heidi.bush.E2237@neosmith.com,0.32
amanda.brock.E3652@neosmith.com,sean.taylor.E2938@neosmith.com,0.58
bethany.sutton.E3698@neosmith.com,karen.white.E0837@neosmith.com,0.65
tammie.phillips.E3133@neosmith.com,patricia.cruz.E2003@neosmith.com,0.25
pamela.morgan.E0938@neosmith.com,william.jackson.E1046@neosmith.com,0.3
michael.garza.E1309@neosmith.com,debbie.becker.E3025@neosmith.com,0.75
miguel.cunningham.E3304@neosmith.com,evelyn.smith.E3090@neosmith.com,0.67
elizabeth.figueroa.E3851@neosmith.com,lisa.gonzalez.E1203@neosmith.com,0.8
lori.curtis.E2983@neosmith.com,kimberly.jordan.E3309@neosmith.com,0.89
kurt.robinson.E1349@neosmith.com,lauren.nixon.E0924@neosmith.com,0.41
elizabeth.clayton.E3251@neosmith.com,tanner.watson.E3348@neosmith.com,0.55
david.zamora.E4863@neosmith.com,kevin.ball.E3444@neosmith.com,0.81
eduardo.williams.E2332@neosmith.com,sarah.doyle.E3370@neosmith.com,0.87
jason.lopez.E2722@neosmith.com,kimberly.harper.E3213@neosmith.com,0.37
melinda.santos.E0646@neosmith.com,kevin.adams.E4347@neosmith.com,0.52
taylor.griffin.E0100@neosmith.com,charles.bradshaw.E4422@neosmith.com,0.67
caitlyn.bowers.E3335@neosmith.com,jason.davis.E1770@neosmith.com,0.81
savannah.ferguson.E0845@neosmith.com,ashley.white.E3243@neosmith.com,0.33
diane.jackson.E0793@neosmith.com,tonya.carter.E0350@neosmith.com,0.45
kathryn.vasquez.E2997@neosmith.com,randy.anderson.E3858@neosmith.com,0.28
alan.wallace.E2172@neosmith.com,kelly.lucas.E0141@neosmith.com,0.72
steven.kelly.E3355@neosmith.com,joshua.fisher.E2773@neosmith.com,0.35
dr..tonya.sanders.E1781@neosmith.com,elijah.robertson.E3655@neosmith.com,0.88
mr..stephen.ali.E0764@neosmith.com,susan.waters.E2392@neosmith.com,0.89
linda.vazquez.E3762@neosmith.com,deborah.avery.E2147@neosmith.com,0.46
douglas.sims.E0507@neosmith.com,jamie.johnson.E2169@neosmith.com,0.59
lindsay.phillips.E4138@neosmith.com,destiny.adams.E1974@neosmith.com,0.72
richard.cunningham.E5000@neosmith.com,patricia.alvarado.E2836@neosmith.com,0.56
donald.watson.E4472@neosmith.com,robin.yates.E3120@neosmith.com,0.75
tammy.cline.E2995@neosmith.com,danielle.bowman.E0549@neosmith.com,0.7
richard.fritz.E4882@neosmith.com,kathleen.ward.E0184@neosmith.com,0.45
cynthia.rose.E4645@neosmith.com,vanessa.carr.E3981@neosmith.com,0.33
justin.nelson.E2043@neosmith.com,thomas.potter.E3226@neosmith.com,0.27
lonnie.hurst.E2669@neosmith.com,tracy.everett.E1571@neosmith.com,0.34
karen.warren.E1617@neosmith.com,sheri.bailey.E4278@neosmith.com,0.92
terry.horton.E3742@neosmith.com,matthew.fuentes.E3885@neosmith.com,0.61
andrea.hood.E2344@neosmith.com,laura.herrera.E1055@neosmith.com,0.51
dillon.hicks.E2970@neosmith.com,dennis.king.E3424@neosmith.com,0.8
jonathan.gilmore.E2342@neosmith.com,donald.woodard.E0856@neosmith.com,0.47
cynthia.dougherty.E0931@neosmith.com,brooke.skinner.E4772@neosmith.com,0.27
jessica.ortega.E0197@neosmith.com,mrs..mary.sanchez.dds.E0359@neosmith.com,0.53
chelsea.hunter.E1912@neosmith.com,jonathan.mosley.E3429@neosmith.com,0.41
michael.burnett.E3582@neosmith.com,robin.brown.E4124@neosmith.com,0.54
katherine.white.E4427@neosmith.com,melinda.murray.E0761@neosmith.com,0.55
ricky.caldwell.E4257@neosmith.com,charles.bradshaw.E4422@neosmith.com,0.7
tonya.hall.E0934@neosmith.com,ashley.holland.E2122@neosmith.com,0.39
christopher.moore.E0705@neosmith.com,william.allison.E2287@neosmith.com,0.44
catherine.schwartz.E1765@neosmith.com,gregory.johnson.E2118@neosmith.com,0.76
lisa.johnston.E4560@neosmith.com,jessica.gomez.E3069@neosmith.com,0.74
christine.smith.E2410@neosmith.com,mark.hamilton.E1198@neosmith.com,0.42
jennifer.martinez.E2470@neosmith.com,mallory.patel.E2078@neosmith.com,0.26
margaret.rivera.E2827@neosmith.com,jeremy.sanders.E3484@neosmith.com,0.7
jennifer.gaines.E3312@neosmith.com,kimberly.martinez.E2505@neosmith.com,0.51
steven.jordan.E0756@neosmith.com,daniel.castillo.E1921@neosmith.com,0.8
deanna.shah.E4902@neosmith.com,angela.adams.E0805@neosmith.com,0.94
erin.brown.E0563@neosmith.com,stacy.rogers.E4334@neosmith.com,0.31
maureen.miller.E2340@neosmith.com,richard.chavez.E2646@neosmith.com,0.89
marissa.ayala.E0088@neosmith.com,lisa.clark.E0423@neosmith.com,0.78
madeline.joseph.E0446@neosmith.com,larry.castro.E2080@neosmith.com,0.73
martin.carroll.E0586@neosmith.com,anna.murray.E1013@neosmith.com,0.87
melissa.james.E4447@neosmith.com,patrick.watkins.E4071@neosmith.com,0.75
christopher.miller.E4666@neosmith.com,ryan.gilmore.E2218@neosmith.com,0.94
lisa.brooks.E0348@neosmith.com,samantha.grant.E2512@neosmith.com,0.7
christine.peck.E3499@neosmith.com,david.zamora.E4863@neosmith.com,0.56
matthew.white.E0478@neosmith.com,jennifer.hogan.E0207@neosmith.com,0.71
erika.stevenson.E2371@neosmith.com,terrence.watson.E0394@neosmith.com,0.4
kelly.lucas.E0141@neosmith.com,ryan.mills.E3431@neosmith.com,0.57
jared.griffith.E3907@neosmith.com,madeline.gibson.E2501@neosmith.com,0.28
deborah.potter.E3951@neosmith.com,benjamin.ramirez.E2449@neosmith.com,0.79
cynthia.palmer.E2088@neosmith.com,christina.watkins.E2661@neosmith.com,0.79
jill.smith.E3665@neosmith.com,jennifer.nichols.E0643@neosmith.com,0.9
karen.williams.E0066@neosmith.com,dawn.burton.E1788@neosmith.com,0.89
walter.flores.E0988@neosmith.com,donald.daniel.dds.E4998@neosmith.com,0.47
michael.arroyo.E0056@neosmith.com,isabella.hernandez.E2900@neosmith.com,0.56
james.thomas.E0282@neosmith.com,christopher.alexander.E3767@neosmith.com,0.62
matthew.miller.E3382@neosmith.com,jeffrey.rocha.E1567@neosmith.com,0.31
benjamin.grant.E3155@neosmith.com,kevin.anderson.E0695@neosmith.com,0.84
ashley.butler.E3223@neosmith.com,michael.mcdonald.E1344@neosmith.com,0.87
kathryn.vasquez.E2997@neosmith.com,christopher.mcgee.E2611@neosmith.com,0.29
nicholas.cooke.E3708@neosmith.com,david.shannon.E2649@neosmith.com,0.46
kurt.armstrong.E3490@neosmith.com,tina.bridges.E0728@neosmith.com,0.84
natalie.roberts.E1768@neosmith.com,alexander.mitchell.E2964@neosmith.com,0.7
lisa.clark.E0423@neosmith.com,martin.thompson.E2816@neosmith.com,0.55
alicia.stewart.E3165@neosmith.com,amy.brown.E0108@neosmith.com,0.47
kirsten.bright.E4304@neosmith.com,dominique.carlson.E3600@neosmith.com,0.86
brittany.cole.E1083@neosmith.com,kristina.pratt.E4415@neosmith.com,0.92
katelyn.schmitt.E3557@neosmith.com,katie.martinez.E2161@neosmith.com,0.93
crystal.cervantes.E4540@neosmith.com,valerie.simmons.E2054@neosmith.com,0.88
denise.powell.E0533@neosmith.com,austin.henry.E0641@neosmith.com,0.76
patricia.gates.E2750@neosmith.com,joseph.smith.E1647@neosmith.com,0.39
joseph.porter.E0878@neosmith.com,dawn.wheeler.E1532@neosmith.com,0.44
sandra.stephens.E1275@neosmith.com,jennifer.martinez.E2470@neosmith.com,0.27
dawn.wallace.E0686@neosmith.com,caleb.neal.E4571@neosmith.com,0.88
matthew.ramirez.E0522@neosmith.com,tonya.romero.E4969@neosmith.com,0.43
barbara.hampton.E0700@neosmith.com,patrick.stein.E3695@neosmith.com,0.55
kimberly.huerta.E4205@neosmith.com,karen.smith.E1142@neosmith.com,0.75
mark.hamilton.dds.E4927@neosmith.com,jodi.morales.E2952@neosmith.com,0.28
kristen.sullivan.E1422@neosmith.com,angela.jones.E3186@neosmith.com,0.94
robin.lee.E1250@neosmith.com,warren.richardson.E0940@neosmith.com,0.94
terry.ramirez.E3594@neosmith.com,tracey.watson.E0535@neosmith.com,0.29
katie.horton.E3722@neosmith.com,heather.fischer.E1919@neosmith.com,0.55
samuel.lewis.E2285@neosmith.com,ian.campbell.E0058@neosmith.com,0.89
scott.baker.E1252@neosmith.com,leslie.miller.E1177@neosmith.com,0.57
luis.smith.E4753@neosmith.com,adam.young.E2514@neosmith.com,0.68
heidi.bush.E2237@neosmith.com,tracey.duncan.E1942@neosmith.com,0.66
thomas.ford.E4817@neosmith.com,jacqueline.taylor.E3004@neosmith.com,0.93
judy.mosley.E3583@neosmith.com,angela.adams.E0805@neosmith.com,0.34
olivia.porter.E0456@neosmith.com,jamie.daugherty.dds.E0319@neosmith.com,0.72
michelle.logan.E3142@neosmith.com,diana.greene.E2832@neosmith.com,0.56
jackie.brown.E2659@neosmith.com,heather.jones.E4871@neosmith.com,0.71
carl.york.E0841@neosmith.com,nicholas.hall.E0995@neosmith.com,0.9
robert.rivas.E1329@neosmith.com,jill.ellison.E2897@neosmith.com,0.7
maria.davis.E1911@neosmith.com,jaime.horn.E0151@neosmith.com,0.4
madeline.joseph.E0446@neosmith.com,benjamin.hill.E2301@neosmith.com,0.45
zachary.campos.E4637@neosmith.com,christopher.johnson.E0309@neosmith.com,0.26
samantha.jenkins.E1324@neosmith.com,justin.nelson.E2043@neosmith.com,0.71
david.johnson.E4454@neosmith.com,james.jones.E1834@neosmith.com,0.69
john.maynard.E0255@neosmith.com,thomas.ford.E4817@neosmith.com,0.32
matthew.curtis.E4066@neosmith.com,kevin.payne.E1037@neosmith.com,0.66
shawn.wade.E4538@neosmith.com,kyle.baird.E0087@neosmith.com,0.41
jennifer.chen.E1005@neosmith.com,james.watts.E1243@neosmith.com,0.58
jacob.chambers.E4350@neosmith.com,diane.jackson.E0793@neosmith.com,0.34
annette.moore.E1817@neosmith.com,steven.west.E2959@neosmith.com,0.79
stephen.moran.E1515@neosmith.com,roy.rice.E3570@neosmith.com,0.86
isaiah.morris.E3964@neosmith.com,kendra.green.E3362@neosmith.com,0.38
cheyenne.lynch.E3998@neosmith.com,martin.james.E4907@neosmith.com,0.85
kristina.ramsey.E0429@neosmith.com,jay.compton.E3904@neosmith.com,0.55
darrell.howard.E1112@neosmith.com,nancy.ward.E3696@neosmith.com,0.78
dennis.barrera.E2140@neosmith.com,charlotte.atkins.E1973@neosmith.com,0.36
robert.lucas.E0029@neosmith.com,elizabeth.jackson.E2630@neosmith.com,0.49
edwin.martinez.E3103@neosmith.com,mark.french.E0299@neosmith.com,0.71
michael.brown.E1047@neosmith.com,michael.smith.E1307@neosmith.com,0.87
willie.lopez.E4855@neosmith.com,marcus.brown.E3185@neosmith.com,0.76
roy.vang.E4780@neosmith.com,megan.barnes.E4341@neosmith.com,0.5
benjamin.murray.E3160@neosmith.com,dawn.ramsey.E1354@neosmith.com,0.76
stephanie.arias.E3700@neosmith.com,donald.krause.E1472@neosmith.com,0.34
krystal.coleman.E0673@neosmith.com,cameron.rodriguez.E1724@neosmith.com,0.84
lauren.alexander.E4633@neosmith.com,jeffrey.gonzalez.E0258@neosmith.com,0.47
douglas.nixon.E3844@neosmith.com,clinton.guzman.E1221@neosmith.com,0.72
allison.rivera.E1312@neosmith.com,zachary.humphrey.E2725@neosmith.com,0.91
dawn.serrano.E4684@neosmith.com,sheila.freeman.E4700@neosmith.com,0.5
thomas.turner.E2436@neosmith.com,samantha.jefferson.E2940@neosmith.com,0.78
christopher.miller.E4666@neosmith.com,claudia.heath.E2506@neosmith.com,0.47
brendan.hart.E4922@neosmith.com,cheryl.moon.E1276@neosmith.com,0.88
scott.baker.E1252@neosmith.com,jason.harris.E2712@neosmith.com,0.52
jonathan.edwards.E4185@neosmith.com,teresa.robinson.E2473@neosmith.com,0.67
heidi.bush.E2237@neosmith.com,juan.robles.iv.E3375@neosmith.com,0.42
katherine.white.E4427@neosmith.com,isaac.hansen.E2119@neosmith.com,0.8
jennifer.saunders.E4183@neosmith.com,jessica.lopez.E0523@neosmith.com,0.31
diana.griffin.E0044@neosmith.com,cheryl.moon.E1276@neosmith.com,0.95
michael.shaffer.E4093@neosmith.com,shannon.gonzalez.E2651@neosmith.com,0.81
harold.gordon.E1526@neosmith.com,leah.morton.E0068@neosmith.com,0.85
megan.allison.E4786@neosmith.com,jerry.brown.E0232@neosmith.com,0.75
derek.thompson.E4727@neosmith.com,mark.garcia.E3230@neosmith.com,0.3
billy.butcher.E0005@neosmith.com,tyler.crawford.E2055@neosmith.com,0.61
david.williams.E2058@neosmith.com,michael.young.E1985@neosmith.com,0.27
lisa.gonzalez.E1203@neosmith.com,ms..laura.ramos.E3122@neosmith.com,0.45
gregory.cook.E4527@neosmith.com,gina.wells.E0187@neosmith.com,0.88
robin.lee.E1250@neosmith.com,edward.coleman.E0520@neosmith.com,0.87
sarah.randolph.E4456@neosmith.com,bryan.ortiz.E1801@neosmith.com,0.49
joshua.fisher.E2773@neosmith.com,nicole.lewis.E0345@neosmith.com,0.44
paul.joyce.E4360@neosmith.com,caitlyn.mendez.E1858@neosmith.com,0.91
chelsea.lester.E3621@neosmith.com,alan.cox.E0039@neosmith.com,0.25
david.christian.E1499@neosmith.com,dana.rogers.E2872@neosmith.com,0.91
chad.sullivan.E1471@neosmith.com,patrick.escobar.E2144@neosmith.com,0.33
thomas.turner.E2436@neosmith.com,timothy.ortiz.E2828@neosmith.com,0.26
kyle.ross.E2022@neosmith.com,ashley.butler.E3223@neosmith.com,0.43
james.wood.E3193@neosmith.com,jesse.lopez.E4212@neosmith.com,0.27
travis.robertson.E4029@neosmith.com,veronica.gay.E0270@neosmith.com,0.58
stacy.rogers.E4334@neosmith.com,edward.wilson.E1512@neosmith.com,0.3
thomas.anderson.E0001@neosmith.com,donald.barber.E2840@neosmith.com,0.52
maria.davis.E0715@neosmith.com,drew.lee.E2334@neosmith.com,0.87
david.goodwin.E2358@neosmith.com,ernest.brown.E1242@neosmith.com,0.37
allison.george.E4249@neosmith.com,brianna.neal.E1164@neosmith.com,0.29
victoria.francis.E1218@neosmith.com,michelle.dean.E3931@neosmith.com,0.73
joshua.king.E3206@neosmith.com,jonathan.gilmore.E2342@neosmith.com,0.68
sandra.griffith.E3116@neosmith.com,robert.bishop.E3918@neosmith.com,0.32
alexander.garner.E4263@neosmith.com,devin.wheeler.E4854@neosmith.com,0.79
gary.martin.E1625@neosmith.com,christine.reeves.E4672@neosmith.com,0.31
scott.mills.E1601@neosmith.com,dr..mark.miller.E2203@neosmith.com,0.52
jessica.lopez.E0523@neosmith.com,james.johnson.E1810@neosmith.com,0.83
pamela.wright.E3236@neosmith.com,justin.lambert.E0986@neosmith.com,0.62
kelli.bass.E3291@neosmith.com,james.fowler.E2270@neosmith.com,0.88
vickie.flores.E1986@neosmith.com,george.ramirez.E2046@neosmith.com,0.78
brian.haney.E1015@neosmith.com,andrew.harris.E4578@neosmith.com,0.34
sarah.randolph.E4456@neosmith.com,debra.walton.E1746@neosmith.com,0.81
chad.sullivan.E1471@neosmith.com,bailey.dennis.E2972@neosmith.com,0.67
daniel.hanson.E1742@neosmith.com,claudia.walsh.E0920@neosmith.com,0.35
donald.russell.E2948@neosmith.com,bethany.king.E2961@neosmith.com,0.62
tony.ferguson.E3578@neosmith.com,david.russell.E1637@neosmith.com,0.32
terry.brown.E0632@neosmith.com,sarah.johnson.E2154@neosmith.com,0.93
amy.bray.E3683@neosmith.com,ann.weeks.E3572@neosmith.com,0.32
carl.duran.E1977@neosmith.com,frederick.hansen.E4242@neosmith.com,0.42
thomas.stewart.E0051@neosmith.com,lori.campbell.E2769@neosmith.com,0.33
mrs..kim.estrada.E2927@neosmith.com,mark.nguyen.E1540@neosmith.com,0.43
scott.johnson.E1346@neosmith.com,cynthia.dunn.E1182@neosmith.com,0.51
cynthia.marquez.E1862@neosmith.com,robin.brown.E4124@neosmith.com,0.42
john.bishop.E2787@neosmith.com,jordan.mack.E2467@neosmith.com,0.56
diana.greene.E2832@neosmith.com,charles.reeves.E3048@neosmith.com,0.31
ryan.bailey.E1588@neosmith.com,danielle.walker.E4352@neosmith.com,0.87
mary.wilson.E2236@neosmith.com,cesar.bell.E1248@neosmith.com,0.43
steven.santiago.E1317@neosmith.com,leonard.johns.E3902@neosmith.com,0.71
eric.patterson.E4202@neosmith.com,sara.dalton.E2771@neosmith.com,0.37
mrs..linda.barry.E4732@neosmith.com,cody.hamilton.E1501@neosmith.com,0.85
robert.harrington.E2744@neosmith.com,deanna.smith.E1492@neosmith.com,0.64
drew.smith.E2806@neosmith.com,shawn.hernandez.E4388@neosmith.com,0.39
randall.orozco.E2697@neosmith.com,brian.guerra.E3809@neosmith.com,0.85
cheryl.bradford.E4190@neosmith.com,gabriel.bell.E3057@neosmith.com,0.86
mr..donald.olsen.jr..E2559@neosmith.com,anna.martin.E1975@neosmith.com,0.57
jodi.morales.E2952@neosmith.com,perry.campos.E4314@neosmith.com,0.58
amanda.ortega.E1743@neosmith.com,daniel.winters.E1857@neosmith.com,0.39
patricia.davis.E0455@neosmith.com,jamie.taylor.E2794@neosmith.com,0.87
christy.fitzgerald.E1575@neosmith.com,andre.wilson.E3472@neosmith.com,0.35
gabriel.phillips.E0904@neosmith.com,denise.powell.E0533@neosmith.com,0.75
dennis.larson.E4498@neosmith.com,janet.soto.E3134@neosmith.com,0.37
mary.bowen.E4741@neosmith.com,cynthia.reyes.E1709@neosmith.com,0.32
theresa.campos.E2026@neosmith.com,latoya.phillips.E0133@neosmith.com,0.95
martin.thompson.E2816@neosmith.com,brian.haney.E1015@neosmith.com,0.35
christina.price.E4386@neosmith.com,courtney.carter.E2096@neosmith.com,0.3
clayton.powell.E4501@neosmith.com,zachary.livingston.E1664@neosmith.com,0.5
patricia.vasquez.E1516@neosmith.com,dennis.byrd.E2789@neosmith.com,0.31
kyle.prince.E2990@neosmith.com,joanna.washington.E1337@neosmith.com,0.38
jessica.reyes.E2996@neosmith.com,mallory.simmons.E3845@neosmith.com,0.28
kenneth.swanson.E1506@neosmith.com,dennis.king.E3424@neosmith.com,0.55
carl.murray.E3793@neosmith.com,kyle.prince.E2990@neosmith.com,0.54
michael.daniels.E3927@neosmith.com,sylvia.mccall.E1371@neosmith.com,0.27
lauren.strong.E3006@neosmith.com,dylan.gibson.E3546@neosmith.com,0.84
jamie.shaw.E1593@neosmith.com,benjamin.duffy.E3529@neosmith.com,0.79
natalie.washington.E4387@neosmith.com,tiffany.williams.E2989@neosmith.com,0.4
travis.patton.E1457@neosmith.com,derrick.rogers.E2599@neosmith.com,0.63
amy.sullivan.E4513@neosmith.com,daniel.ruiz.E3781@neosmith.com,0.78
donald.hanson.E4894@neosmith.com,carl.frank.E2822@neosmith.com,0.37
gabrielle.ray.E1660@neosmith.com,steven.jones.E2932@neosmith.com,0.36
craig.hernandez.E2520@neosmith.com,julie.price.E2857@neosmith.com,0.92
allison.oconnor.E3757@neosmith.com,danielle.lopez.E1019@neosmith.com,0.69
kevin.ford.E4410@neosmith.com,michael.riley.E4282@neosmith.com,0.26
patricia.phillips.E4887@neosmith.com,justin.pierce.E4014@neosmith.com,0.26
victor.nguyen.E2066@neosmith.com,michael.arnold.E0817@neosmith.com,0.75
gregory.turner.E2249@neosmith.com,michael.salas.E4300@neosmith.com,0.53
kara.kelley.E2424@neosmith.com,david.rodriguez.E1957@neosmith.com,0.73
patrick.walker.E0439@neosmith.com,timothy.jones.E1578@neosmith.com,0.34
ms..brooke.norman.E3365@neosmith.com,megan.velazquez.E2390@neosmith.com,0.9
sabrina.mason.E2941@neosmith.com,nicole.castro.E0366@neosmith.com,0.26
jose.mcdowell.E3758@neosmith.com,dana.jackson.E4016@neosmith.com,0.83
dawn.wheeler.E1532@neosmith.com,sandra.chandler.E3755@neosmith.com,0.9
ann.rubio.E1937@neosmith.com,jeffrey.wagner.E3254@neosmith.com,0.61
cassidy.lopez.E1224@neosmith.com,matthew.jacobs.E0473@neosmith.com,0.33
joshua.king.E3206@neosmith.com,kristy.andrews.E3956@neosmith.com,0.8
james.watts.E1243@neosmith.com,john.cochran.E3112@neosmith.com,0.32
erin.powell.E4706@neosmith.com,jennifer.miller.E2870@neosmith.com,0.29
belinda.sanchez.E4497@neosmith.com,david.franklin.E2879@neosmith.com,0.59
angela.rice.E1426@neosmith.com,kristopher.garcia.E3360@neosmith.com,0.41
amber.riley.E4569@neosmith.com,sierra.gonzales.E2554@neosmith.com,0.47
robert.stafford.E0404@neosmith.com,tonya.romero.E4969@neosmith.com,0.52
nicholas.hall.E0995@neosmith.com,michael.scott.E0017@neosmith.com,0.37
tamara.ingram.E0335@neosmith.com,david.wilson.E3913@neosmith.com,0.67
alan.lewis.E0211@neosmith.com,jennifer.taylor.E4195@neosmith.com,0.27
felicia.foster.E4920@neosmith.com,timothy.ortiz.E2828@neosmith.com,0.29
brooke.jones.E0385@neosmith.com,katie.johnson.E2481@neosmith.com,0.46
martha.henry.E2912@neosmith.com,shelby.hall.E1315@neosmith.com,0.59
michelle.dean.E3931@neosmith.com,rebecca.simpson.E4729@neosmith.com,0.3
shirley.lowe.E3994@neosmith.com,leia.organa.E0010@neosmith.com,0.94
mark.moss.E1646@neosmith.com,james.burke.E1763@neosmith.com,0.59
haley.vang.E1391@neosmith.com,stephanie.irwin.E3633@neosmith.com,0.49
ryan.aguilar.E1032@neosmith.com,eduardo.henry.E0830@neosmith.com,0.46
chris.hayden.E0314@neosmith.com,katherine.reynolds.E1105@neosmith.com,0.52
craig.hernandez.E2520@neosmith.com,john.maynard.E0255@neosmith.com,0.33
cassandra.alexander.E0888@neosmith.com,virginia.wade.E3072@neosmith.com,0.68
nicole.harris.E3530@neosmith.com,wesley.johnson.E3645@neosmith.com,0.85
richard.deleon.E0269@neosmith.com,jason.smith.E4804@neosmith.com,0.95
mitchell.vance.jr..E0583@neosmith.com,david.wilson.E0836@neosmith.com,0.89
samuel.williamson.E1302@neosmith.com,jessica.waters.E3536@neosmith.com,0.26
amy.sullivan.E4513@neosmith.com,dominique.garcia.E2607@neosmith.com,0.42
jennifer.nelson.E3373@neosmith.com,jennifer.tyler.E4745@neosmith.com,0.76
scott.stephenson.E3001@neosmith.com,diana.garrett.E0969@neosmith.com,0.7
aaron.rodriguez.E3150@neosmith.com,carol.francis.E3790@neosmith.com,0.64
michele.williams.E3184@neosmith.com,samantha.kent.E4901@neosmith.com,0.83
matthew.lutz.E0231@neosmith.com,richard.williams.E0328@neosmith.com,0.36
charles.barron.E2741@neosmith.com,teresa.hodge.E1546@neosmith.com,0.69
kelly.ponce.E2110@neosmith.com,ashley.ramirez.E1684@neosmith.com,0.65
larry.pena.E2064@neosmith.com,elizabeth.hernandez.E3818@neosmith.com,0.85
kenneth.kaiser.E0838@neosmith.com,james.perry.E2124@neosmith.com,0.35
carla.jones.E0070@neosmith.com,brooke.skinner.E4772@neosmith.com,0.41
angel.king.E3878@neosmith.com,mark.moss.E1646@neosmith.com,0.35
renee.contreras.E2038@neosmith.com,mark.thompson.E0417@neosmith.com,0.27
samantha.nelson.E2886@neosmith.com,dawn.brown.E4632@neosmith.com,0.64
harold.bean.E3704@neosmith.com,benjamin.knapp.E4010@neosmith.com,0.41
jeremy.bryant.E2459@neosmith.com,kelli.sherman.E0402@neosmith.com,0.38
earl.brady.E2571@neosmith.com,sydney.rivera.E2754@neosmith.com,0.68
kylie.ramsey.E1950@neosmith.com,thomas.henderson.E2521@neosmith.com,0.91
brittany.hernandez.E4917@neosmith.com,daniel.walsh.E3032@neosmith.com,0.88
kaitlyn.novak.E0326@neosmith.com,courtney.vasquez.E4134@neosmith.com,0.46
jennifer.coleman.E3778@neosmith.com,connie.welch.E4514@neosmith.com,0.78
krystal.riley.E4200@neosmith.com,robert.garcia.E2811@neosmith.com,0.27
mark.montgomery.E3321@neosmith.com,heather.johnson.E0909@neosmith.com,0.47
teresa.hodge.E1546@neosmith.com,david.walker.E2914@neosmith.com,0.3
jason.hancock.E4605@neosmith.com,brandi.peters.E4873@neosmith.com,0.53
paul.graves.E2895@neosmith.com,erin.heath.E0933@neosmith.com,0.37
zachary.campos.E4637@neosmith.com,matthew.sullivan.E0049@neosmith.com,0.91
ryan.daniel.E3339@neosmith.com,wayne.cox.E3976@neosmith.com,0.67
cody.hamilton.E1501@neosmith.com,patrick.stephenson.E4635@neosmith.com,0.37
melissa.arellano.E4156@neosmith.com,matthew.gilbert.E4951@neosmith.com,0.49
christopher.white.E4589@neosmith.com,john.morgan.E0419@neosmith.com,0.59
amanda.ruiz.E4251@neosmith.com,kyle.rice.E4208@neosmith.com,0.88
andrew.hardy.E3832@neosmith.com,james.estrada.E1644@neosmith.com,0.66
jeremy.williams.E4413@neosmith.com,erik.boone.E2142@neosmith.com,0.58
rebecca.reynolds.E1688@neosmith.com,mrs..jeanette.turner.E3247@neosmith.com,0.7
andrea.benitez.E2549@neosmith.com,alicia.scott.E3465@neosmith.com,0.64
diane.goodwin.E3496@neosmith.com,andrew.hogan.E3194@neosmith.com,0.53
stephen.joyce.E0518@neosmith.com,elizabeth.perry.E4816@neosmith.com,0.7
vickie.flores.E1986@neosmith.com,jessica.flores.E3158@neosmith.com,0.46
christopher.alexander.E3767@neosmith.com,terry.baker.E0903@neosmith.com,0.79
michael.cortez.E3577@neosmith.com,kimberly.bernard.E3501@neosmith.com,0.63
marcus.manning.E4457@neosmith.com,mrs..abigail.allen.E2551@neosmith.com,0.46
lee.beasley.E1722@neosmith.com,michael.davenport.E4609@neosmith.com,0.44
tara.howell.E0611@neosmith.com,connie.fry.E0900@neosmith.com,0.71
tara.brown.E0027@neosmith.com,jessica.reyes.E2996@neosmith.com,0.68
john.fleming.E0619@neosmith.com,kimberly.hunt.E0252@neosmith.com,0.95
heather.white.E1255@neosmith.com,james.thomas.E0282@neosmith.com,0.26
pamela.madden.E4376@neosmith.com,megan.thomas.E4984@neosmith.com,0.43
olivia.marshall.E4778@neosmith.com,whitney.wood.E4114@neosmith.com,0.91
anthony.farley.E2600@neosmith.com,angelica.baldwin.E2197@neosmith.com,0.93
elizabeth.wilson.E4179@neosmith.com,amanda.brock.E3652@neosmith.com,0.94
daisy.may.E1865@neosmith.com,roy.andersen.E0346@neosmith.com,0.32
amy.miller.E4423@neosmith.com,andrew.glover.E2654@neosmith.com,0.67
ashley.wells.E0164@neosmith.com,erin.heath.E0933@neosmith.com,0.47
jason.wong.E2451@neosmith.com,erica.hinton.E1962@neosmith.com,0.46
