id,name,department,influence_score
ronald.long.E3660@neosmith.com,Ronald Long,Marketing,0.86
leslie.brooks.E3661@neosmith.com,Leslie Brooks,Sales,0.48
erin.mcdaniel.E3662@neosmith.com,Erin Mcdaniel,Engineering,0.46
sandra.garza.E3663@neosmith.com,Sandra Garza,IT,0.63
edward.mann.E3664@neosmith.com,Edward Mann,Risk & Compliance,0.86
jill.smith.E3665@neosmith.com,Jill Smith,Finance,0.5
steven.smith.E3666@neosmith.com,Steven Smith,R&D,0.32
christopher.harris.E3667@neosmith.com,Christopher Harris,People,0.39
curtis.mcdonald.E3668@neosmith.com,Curtis Mcdonald,Operations,0.37
timothy.villegas.E3669@neosmith.com,Timothy Villegas,Logistics,0.36
david.rich.E3670@neosmith.com,David Rich,Marketing,0.39
dennis.hill.E3671@neosmith.com,Dennis Hill,Sales,0.24
seth.richardson.E3672@neosmith.com,Seth Richardson,Engineering,0.5
joseph.sanders.E3673@neosmith.com,Joseph Sanders,IT,0.28
ray.paul.E3674@neosmith.com,Ray Paul,Risk & Compliance,0.46
karen.lee.E3675@neosmith.com,Karen Lee,Finance,0.45
mr..richard.brown.E3676@neosmith.com,Mr. Richard Brown,R&D,0.13
sarah.wagner.E3677@neosmith.com,Sarah Wagner,People,0.55
tamara.powell.E3678@neosmith.com,Tamara Powell,Operations,0.43
jodi.wright.E3679@neosmith.com,Jodi Wright,Logistics,0.51
michael.wells.dds.E3680@neosmith.com,Michael Wells DDS,Marketing,0.38
mary.marshall.E3681@neosmith.com,Mary Marshall,Sales,0.43
yolanda.long.E3682@neosmith.com,Yolanda Long,Engineering,0.18
amy.bray.E3683@neosmith.com,Amy Bray,IT,0.42
daniel.ferguson.E3684@neosmith.com,Daniel Ferguson,Risk & Compliance,0.3
gina.edwards.E3685@neosmith.com,Gina Edwards,Finance,0.35
david.salinas.E3686@neosmith.com,David Salinas,R&D,0.47
lisa.thompson.E3687@neosmith.com,Lisa Thompson,People,0.34
antonio.hull.E3688@neosmith.com,Antonio Hull,Operations,0.36
paul.vaughan.E3689@neosmith.com,Paul Vaughan,Logistics,0.3
joy.bauer.E3690@neosmith.com,Joy Bauer,Marketing,0.33
charles.erickson.E3691@neosmith.com,Charles Erickson,Sales,0.28
ariel.khan.E3692@neosmith.com,Ariel Khan,Engineering,0.26
melissa.wise.E3693@neosmith.com,Melissa Wise,IT,0.48
kevin.barton.E3694@neosmith.com,Kevin Barton,Risk & Compliance,0.28
patrick.stein.E3695@neosmith.com,Patrick Stein,Finance,0.34
nancy.ward.E3696@neosmith.com,Nancy Ward,R&D,0.83
martha.mahoney.E3697@neosmith.com,Martha Mahoney,People,0.53
bethany.sutton.E3698@neosmith.com,Bethany Sutton,Operations,0.41
glenda.evans.E3699@neosmith.com,Glenda Evans,Logistics,0.45
stephanie.arias.E3700@neosmith.com,Stephanie Arias,Marketing,0.51
charlene.owens.E3701@neosmith.com,Charlene Owens,Sales,0.65
teresa.valdez.E3702@neosmith.com,Teresa Valdez,Engineering,0.46
frank.butler.E3703@neosmith.com,Frank Butler,IT,0.21
harold.bean.E3704@neosmith.com,Harold Bean,Risk & Compliance,0.32
jose.christensen.E3705@neosmith.com,Jose Christensen,Finance,0.5
summer.duncan.E3706@neosmith.com,Summer Duncan,R&D,0.36
terri.torres.E3707@neosmith.com,Terri Torres,People,0.29
nicholas.cooke.E3708@neosmith.com,Nicholas Cooke,Operations,0.3
april.allen.dds.E3709@neosmith.com,April Allen DDS,Logistics,0.43
tyler.patterson.E3710@neosmith.com,Tyler Patterson,Marketing,0.33
gary.fischer.E3711@neosmith.com,Gary Fischer,Sales,0.37
elizabeth.wood.E3712@neosmith.com,Elizabeth Wood,Engineering,0.29
justin.carter.E3713@neosmith.com,Justin Carter,IT,0.37
lindsay.williams.E3714@neosmith.com,Lindsay Williams,Risk & Compliance,0.29
rebecca.baldwin.E3715@neosmith.com,Rebecca Baldwin,Finance,0.38
michelle.rollins.E3716@neosmith.com,Michelle Rollins,R&D,0.47
christopher.serrano.E3717@neosmith.com,Christopher Serrano,People,0.28
johnny.padilla.E3718@neosmith.com,Johnny Padilla,Operations,0.39
michael.kirby.E3719@neosmith.com,Michael Kirby,Logistics,0.31
cole.browning.E3720@neosmith.com,Cole Browning,Marketing,0.36
william.neal.E3721@neosmith.com,William Neal,Sales,0.24
katie.horton.E3722@neosmith.com,Katie Horton,Engineering,0.35
michelle.smith.E3723@neosmith.com,Michelle Smith,IT,0.06
zachary.taylor.E3724@neosmith.com,Zachary Taylor,Risk & Compliance,0.29
sheila.watson.E3725@neosmith.com,Sheila Watson,Finance,0.41
dawn.clark.E3726@neosmith.com,Dawn Clark,R&D,0.37
linda.thompson.E3727@neosmith.com,Linda Thompson,People,0.61
jennifer.williams.E3728@neosmith.com,Jennifer Williams,Operations,0.35
sarah.riley.E3729@neosmith.com,Sarah Riley,Logistics,0.48
danielle.stanley.E3730@neosmith.com,Danielle Stanley,Marketing,0.47
regina.mills.E3731@neosmith.com,Regina Mills,Sales,0.48
jennifer.bowen.E3732@neosmith.com,Jennifer Bowen,Engineering,0.13
joshua.richardson.E3733@neosmith.com,Joshua Richardson,IT,0.51
jason.allen.E3734@neosmith.com,Jason Allen,Risk & Compliance,0.37
ryan.reyes.E3735@neosmith.com,Ryan Reyes,Finance,0.52
jamie.holland.E3736@neosmith.com,Jamie Holland,R&D,0.4
rita.benson.E3737@neosmith.com,Rita Benson,People,0.41
debra.roberts.E3738@neosmith.com,Debra Roberts,Operations,0.31
mary.holmes.E3739@neosmith.com,Mary Holmes,Logistics,0.75
john.lewis.E3740@neosmith.com,John Lewis,Marketing,0.25
natalie.chavez.E3741@neosmith.com,Natalie Chavez,Sales,0.4
terry.horton.E3742@neosmith.com,Terry Horton,Engineering,0.43
brittany.rivera.E3743@neosmith.com,Brittany Rivera,IT,0.21
david.wilson.E3744@neosmith.com,David Wilson,Risk & Compliance,0.47
kyle.taylor.ii.E3745@neosmith.com,Kyle Taylor II,Finance,0.45
dr..matthew.grant.E3746@neosmith.com,Dr. Matthew Grant,R&D,0.38
emily.reed.E3747@neosmith.com,Emily Reed,People,0.29
leah.jefferson.E3748@neosmith.com,Leah Jefferson,Operations,0.44
christopher.hodges.E3749@neosmith.com,Christopher Hodges,Logistics,0.28
lori.saunders.E3750@neosmith.com,Lori Saunders,Marketing,0.31
maria.porter.E3751@neosmith.com,Maria Porter,Sales,0.55
david.tran.E3752@neosmith.com,David Tran,Engineering,0.34
juan.curry.E3753@neosmith.com,Juan Curry,IT,0.42
joseph.pugh.E3754@neosmith.com,Joseph Pugh,Risk & Compliance,0.44
sandra.chandler.E3755@neosmith.com,Sandra Chandler,Finance,0.4
christian.landry.E3756@neosmith.com,Christian Landry,R&D,0.38
allison.oconnor.E3757@neosmith.com,Allison Oconnor,People,0.44
jose.mcdowell.E3758@neosmith.com,Jose Mcdowell,Operations,0.47
jonathan.levine.E3759@neosmith.com,Jonathan Levine,Logistics,0.27
matthew.montgomery.E3760@neosmith.com,Matthew Montgomery,Marketing,0.4
wendy.vazquez.E3761@neosmith.com,Wendy Vazquez,Sales,0.44
linda.vazquez.E3762@neosmith.com,Linda Vazquez,Engineering,0.33
alicia.cook.E3763@neosmith.com,Alicia Cook,IT,0.39
christina.schmidt.E3764@neosmith.com,Christina Schmidt,Risk & Compliance,0.48
matthew.williams.E3765@neosmith.com,Matthew Williams,Finance,0.25
james.smith.E3766@neosmith.com,James Smith,R&D,0.27
christopher.alexander.E3767@neosmith.com,Christopher Alexander,People,0.44
jennifer.sanders.E3768@neosmith.com,Jennifer Sanders,Operations,0.37
gerald.frederick.E3769@neosmith.com,Gerald Frederick,Logistics,0.48
jennifer.cameron.E3770@neosmith.com,Jennifer Cameron,Marketing,0.43
donald.carr.E3771@neosmith.com,Donald Carr,Sales,0.59
jessica.hayden.E3772@neosmith.com,Jessica Hayden,Engineering,0.51
judy.stanton.E3773@neosmith.com,Judy Stanton,IT,0.89
dean.harrington.E3774@neosmith.com,Dean Harrington,Risk & Compliance,0.45
dr..joseph.moore.E3775@neosmith.com,Dr. Joseph Moore,Finance,0.36
kevin.mcclain.E3776@neosmith.com,Kevin Mcclain,R&D,0.21
christopher.hodge.E3777@neosmith.com,Christopher Hodge,People,0.47
jennifer.coleman.E3778@neosmith.com,Jennifer Coleman,Operations,0.37
hannah.hurst.E3779@neosmith.com,Hannah Hurst,Logistics,0.22
jose.green.E3780@neosmith.com,Jose Green,Marketing,0.89
daniel.ruiz.E3781@neosmith.com,Daniel Ruiz,Sales,0.37
timothy.hamilton.E3782@neosmith.com,Timothy Hamilton,Engineering,0.46
robert.bender.E3783@neosmith.com,Robert Bender,IT,0.45
ashley.black.E3784@neosmith.com,Ashley Black,Risk & Compliance,0.27
john.williams.E3785@neosmith.com,John Williams,Finance,0.51
sandra.schwartz.E3786@neosmith.com,Sandra Schwartz,R&D,0.39
christopher.bailey.E3787@neosmith.com,Christopher Bailey,People,0.49
erik.white.E3788@neosmith.com,Erik White,Operations,0.4
lindsey.suarez.E3789@neosmith.com,Lindsey Suarez,Logistics,0.38
carol.francis.E3790@neosmith.com,Carol Francis,Marketing,0.32
janet.alexander.E3791@neosmith.com,Janet Alexander,Sales,0.44
ebony.shelton.E3792@neosmith.com,Ebony Shelton,Engineering,0.39
carl.murray.E3793@neosmith.com,Carl Murray,IT,0.41
steven.thomas.E3794@neosmith.com,Steven Thomas,Risk & Compliance,0.55
ryan.cordova.E3795@neosmith.com,Ryan Cordova,Finance,0.35
mandy.blackwell.E3796@neosmith.com,Mandy Blackwell,R&D,0.89
jose.smith.E3797@neosmith.com,Jose Smith,People,0.53
ashley.cowan.E3798@neosmith.com,Ashley Cowan,Operations,0.42
heidi.king.E3799@neosmith.com,Heidi King,Logistics,0.36
faith.medina.E3800@neosmith.com,Faith Medina,Marketing,0.32
sandra.gonzalez.E3801@neosmith.com,Sandra Gonzalez,Sales,0.38
jeffrey.bullock.E3802@neosmith.com,Jeffrey Bullock,Engineering,0.28
daniel.russell.E3803@neosmith.com,Daniel Russell,IT,0.47
bryan.campbell.E3804@neosmith.com,Bryan Campbell,Risk & Compliance,0.44
michelle.burns.E3805@neosmith.com,Michelle Burns,Finance,0.21
eric.stafford.E3806@neosmith.com,Eric Stafford,R&D,0.35
sherry.griffin.E3807@neosmith.com,Sherry Griffin,People,0.48
dr..raymond.moore.jr..E3808@neosmith.com,Dr. Raymond Moore Jr.,Operations,0.28
brian.guerra.E3809@neosmith.com,Brian Guerra,Logistics,0.41
sharon.velasquez.E3810@neosmith.com,Sharon Velasquez,Marketing,0.58
yolanda.jones.E3811@neosmith.com,Yolanda Jones,Sales,0.21
sarah.shaw.E3812@neosmith.com,Sarah Shaw,Engineering,0.32
brooke.butler.E3813@neosmith.com,Brooke Butler,IT,0.29
katherine.knox.E3814@neosmith.com,Katherine Knox,Risk & Compliance,0.44
christina.gonzalez.E3815@neosmith.com,Christina Gonzalez,Finance,0.45
linda.thompson.E3816@neosmith.com,Linda Thompson,R&D,0.28
jacob.rollins.E3817@neosmith.com,Jacob Rollins,People,0.45
elizabeth.hernandez.E3818@neosmith.com,Elizabeth Hernandez,Operations,0.48
madison.randolph.E3819@neosmith.com,Madison Randolph,Logistics,0.49
amber.green.dds.E3820@neosmith.com,Amber Green DDS,Marketing,0.62
aaron.sanders.E3821@neosmith.com,Aaron Sanders,Sales,0.35
matthew.reed.E3822@neosmith.com,Matthew Reed,Engineering,0.41
ethan.jensen.E3823@neosmith.com,Ethan Jensen,IT,0.54
jimmy.baker.jr..E3824@neosmith.com,Jimmy Baker Jr.,Risk & Compliance,0.38
thomas.castaneda.E3825@neosmith.com,Thomas Castaneda,Finance,0.33
devon.adams.E3826@neosmith.com,Devon Adams,R&D,0.29
kristin.sanchez.E3827@neosmith.com,Kristin Sanchez,People,0.18
nicholas.adams.E3828@neosmith.com,Nicholas Adams,Operations,0.33
michael.rowe.E3829@neosmith.com,Michael Rowe,Logistics,0.5
larry.edwards.E3830@neosmith.com,Larry Edwards,Marketing,0.36
daniel.wilson.E3831@neosmith.com,Daniel Wilson,Sales,0.25
andrew.hardy.E3832@neosmith.com,Andrew Hardy,Engineering,0.5
natalie.brooks.E3833@neosmith.com,Natalie Brooks,IT,0.49
tiffany.ferguson.E3834@neosmith.com,Tiffany Ferguson,Risk & Compliance,0.39
pam.hernandez.E3835@neosmith.com,Pam Hernandez,Finance,0.35
ronald.humphrey.E3836@neosmith.com,Ronald Humphrey,R&D,0.36
mary.lewis.E3837@neosmith.com,Mary Lewis,People,0.36
bradley.rogers.E3838@neosmith.com,Bradley Rogers,Operations,0.4
peter.johnson.E3839@neosmith.com,Peter Johnson,Logistics,0.26
seth.olson.E3840@neosmith.com,Seth Olson,Marketing,0.39
christopher.mejia.E3841@neosmith.com,Christopher Mejia,Sales,0.42
dennis.holmes.E3842@neosmith.com,Dennis Holmes,Engineering,0.45
nathan.thornton.E3843@neosmith.com,Nathan Thornton,IT,0.3
douglas.nixon.E3844@neosmith.com,Douglas Nixon,Risk & Compliance,0.46
mallory.simmons.E3845@neosmith.com,Mallory Simmons,Finance,0.46
brad.cook.E3846@neosmith.com,Brad Cook,R&D,0.45
christopher.sanchez.E3847@neosmith.com,Christopher Sanchez,People,0.38
stephen.lane.E3848@neosmith.com,Stephen Lane,Operations,0.42
sara.spencer.E3849@neosmith.com,Sara Spencer,Logistics,0.39
michael.miller.E3850@neosmith.com,Michael Miller,Marketing,0.53
elizabeth.figueroa.E3851@neosmith.com,Elizabeth Figueroa,Sales,0.79
timothy.jones.E3852@neosmith.com,Timothy Jones,Engineering,0.38
charles.miller.E3853@neosmith.com,Charles Miller,IT,0.3
daniel.hopkins.E3854@neosmith.com,Daniel Hopkins,Risk & Compliance,0.41
maria.gomez.E3855@neosmith.com,Maria Gomez,Finance,0.5
monica.massey.E3856@neosmith.com,Monica Massey,R&D,0.33
alexandra.jimenez.E3857@neosmith.com,Alexandra Jimenez,People,0.41
randy.anderson.E3858@neosmith.com,Randy Anderson,Operations,0.6
stacey.erickson.E3859@neosmith.com,Stacey Erickson,Logistics,0.3
hannah.armstrong.E3860@neosmith.com,Hannah Armstrong,Marketing,0.41
erin.hull.E3861@neosmith.com,Erin Hull,Sales,0.45
rebecca.hamilton.E3862@neosmith.com,Rebecca Hamilton,Engineering,0.24
thomas.dickson.E3863@neosmith.com,Thomas Dickson,IT,0.44
ashley.greene.E3864@neosmith.com,Ashley Greene,Risk & Compliance,0.4
lucas.evans.E3865@neosmith.com,Lucas Evans,Finance,0.55
desiree.bradley.E3866@neosmith.com,Desiree Bradley,R&D,0.46
sarah.lopez.E3867@neosmith.com,Sarah Lopez,People,0.5
erica.king.E3868@neosmith.com,Erica King,Operations,0.33
christopher.macdonald.E3869@neosmith.com,Christopher Macdonald,Logistics,0.28
ryan.diaz.E3870@neosmith.com,Ryan Diaz,Marketing,0.38
dorothy.coleman.E3871@neosmith.com,Dorothy Coleman,Sales,0.37
william.thompson.E3872@neosmith.com,William Thompson,Engineering,0.86
mr..mike.curtis.E3873@neosmith.com,Mr. Mike Curtis,IT,0.52
kristina.baker.E3874@neosmith.com,Kristina Baker,Risk & Compliance,0.37
jordan.key.E3875@neosmith.com,Jordan Key,Finance,0.55
joseph.myers.E3876@neosmith.com,Joseph Myers,R&D,0.32
edgar.howard.E3877@neosmith.com,Edgar Howard,People,0.59
angel.king.E3878@neosmith.com,Angel King,Operations,0.36
kimberly.fowler.E3879@neosmith.com,Kimberly Fowler,Logistics,0.58
christine.wright.E3880@neosmith.com,Christine Wright,Marketing,0.41
richard.anderson.E3881@neosmith.com,Richard Anderson,Sales,0.5
john.carter.E3882@neosmith.com,John Carter,Engineering,0.19
david.schwartz.E3883@neosmith.com,David Schwartz,IT,0.35
thomas.pearson.E3884@neosmith.com,Thomas Pearson,Risk & Compliance,0.63
matthew.fuentes.E3885@neosmith.com,Matthew Fuentes,Finance,0.42
sabrina.duncan.E3886@neosmith.com,Sabrina Duncan,R&D,0.39
kristine.barnes.E3887@neosmith.com,Kristine Barnes,People,0.21
carol.mcintyre.E3888@neosmith.com,Carol Mcintyre,Operations,0.46
heather.rodriguez.E3889@neosmith.com,Heather Rodriguez,Logistics,0.44
maria.whitehead.E3890@neosmith.com,Maria Whitehead,Marketing,0.45
brittany.thomas.E3891@neosmith.com,Brittany Thomas,Sales,0.51
steven.price.E3892@neosmith.com,Steven Price,Engineering,0.57
mark.garza.E3893@neosmith.com,Mark Garza,IT,0.36
martha.velez.md.E3894@neosmith.com,Martha Velez MD,Risk & Compliance,0.5
jonathan.wheeler.E3895@neosmith.com,Jonathan Wheeler,Finance,0.39
michael.oliver.E3896@neosmith.com,Michael Oliver,R&D,0.39
manuel.gonzalez.E3897@neosmith.com,Manuel Gonzalez,People,0.49
tracy.alexander.E3898@neosmith.com,Tracy Alexander,Operations,0.29
ronald.goodman.E3899@neosmith.com,Ronald Goodman,Logistics,0.35
jeffrey.aguilar.E3900@neosmith.com,Jeffrey Aguilar,Marketing,0.32
alexis.booth.E3901@neosmith.com,Alexis Booth,Sales,0.85
leonard.johns.E3902@neosmith.com,Leonard Johns,Engineering,0.49
brandy.myers.E3903@neosmith.com,Brandy Myers,IT,0.8
jay.compton.E3904@neosmith.com,Jay Compton,Risk & Compliance,0.33
theodore.smith.E3905@neosmith.com,Theodore Smith,Finance,0.38
ronald.alvarez.E3906@neosmith.com,Ronald Alvarez,R&D,0.39
jared.griffith.E3907@neosmith.com,Jared Griffith,People,0.69
samuel.turner.E3908@neosmith.com,Samuel Turner,Operations,0.32
thomas.tapia.E3909@neosmith.com,Thomas Tapia,Logistics,0.3
jordan.bradley.E3910@neosmith.com,Jordan Bradley,Marketing,0.86
brian.cherry.E3911@neosmith.com,Brian Cherry,Sales,0.41
nicole.nicholson.E3912@neosmith.com,Nicole Nicholson,Engineering,0.84
david.wilson.E3913@neosmith.com,David Wilson,IT,0.46
charles.warner.E3914@neosmith.com,Charles Warner,Risk & Compliance,0.35
jill.lopez.E3915@neosmith.com,Jill Lopez,Finance,0.39
melissa.maldonado.E3916@neosmith.com,Melissa Maldonado,R&D,0.37
karen.brooks.E3917@neosmith.com,Karen Brooks,People,0.26
robert.bishop.E3918@neosmith.com,Robert Bishop,Operations,0.79
sandra.joseph.E3919@neosmith.com,Sandra Joseph,Logistics,0.44
john.steele.E3920@neosmith.com,John Steele,Marketing,0.48
jason.hall.E3921@neosmith.com,Jason Hall,Sales,0.55
gregory.hoover.E3922@neosmith.com,Gregory Hoover,Engineering,0.4
michael.walker.E3923@neosmith.com,Michael Walker,IT,0.29
dustin.lewis.E3924@neosmith.com,Dustin Lewis,Risk & Compliance,0.56
kenneth.williamson.E3925@neosmith.com,Kenneth Williamson,Finance,0.34
william.paul.E3926@neosmith.com,William Paul,R&D,0.42
michael.daniels.E3927@neosmith.com,Michael Daniels,People,0.44
steven.wood.E3928@neosmith.com,Steven Wood,Operations,0.43
garrett.farley.E3929@neosmith.com,Garrett Farley,Logistics,0.5
michael.jarvis.E3930@neosmith.com,Michael Jarvis,Marketing,0.35
michelle.dean.E3931@neosmith.com,Michelle Dean,Sales,0.46
gabrielle.ramsey.E3932@neosmith.com,Gabrielle Ramsey,Engineering,0.39
james.walter.E3933@neosmith.com,James Walter,IT,0.27
jonathan.washington.E3934@neosmith.com,Jonathan Washington,Risk & Compliance,0.31
dennis.reyes.E3935@neosmith.com,Dennis Reyes,Finance,0.3
morgan.johnson.E3936@neosmith.com,Morgan Johnson,R&D,0.38
jessica.guerrero.E3937@neosmith.com,Jessica Guerrero,People,0.42
gabrielle.mendez.E3938@neosmith.com,Gabrielle Mendez,Operations,0.41
jeffery.barnes.E3939@neosmith.com,Jeffery Barnes,Logistics,0.49
holly.ryan.E3940@neosmith.com,Holly Ryan,Marketing,0.4
logan.hernandez.E3941@neosmith.com,Logan Hernandez,Sales,0.41
samantha.liu.E3942@neosmith.com,Samantha Liu,Engineering,0.34
travis.hernandez.E3943@neosmith.com,Travis Hernandez,IT,0.41
carolyn.brewer.E3944@neosmith.com,Carolyn Brewer,Risk & Compliance,0.3
james.lopez.E3945@neosmith.com,James Lopez,Finance,0.46
ethan.salinas.E3946@neosmith.com,Ethan Salinas,R&D,0.37
tammy.dennis.E3947@neosmith.com,Tammy Dennis,People,0.47
jason.price.E3948@neosmith.com,Jason Price,Operations,0.28
linda.garcia.E3949@neosmith.com,Linda Garcia,Logistics,0.4
shelia.randall.E3950@neosmith.com,Shelia Randall,Marketing,0.37
deborah.potter.E3951@neosmith.com,Deborah Potter,Sales,0.4
regina.kelley.E3952@neosmith.com,Regina Kelley,Engineering,0.5
david.rivera.E3953@neosmith.com,David Rivera,IT,0.37
rachael.singleton.E3954@neosmith.com,Rachael Singleton,Risk & Compliance,0.27
benjamin.osborne.E3955@neosmith.com,Benjamin Osborne,Finance,0.31
kristy.andrews.E3956@neosmith.com,Kristy Andrews,R&D,0.43
cynthia.bailey.E3957@neosmith.com,Cynthia Bailey,People,0.38
david.bird.E3958@neosmith.com,David Bird,Operations,0.32
deborah.tran.E3959@neosmith.com,Deborah Tran,Logistics,0.5
joshua.soto.E3960@neosmith.com,Joshua Soto,Marketing,0.39
mary.evans.E3961@neosmith.com,Mary Evans,Sales,0.44
oscar.dunlap.E3962@neosmith.com,Oscar Dunlap,Engineering,0.4
sherry.perry.E3963@neosmith.com,Sherry Perry,IT,0.45
isaiah.morris.E3964@neosmith.com,Isaiah Morris,Risk & Compliance,0.35
kayla.wright.E3965@neosmith.com,Kayla Wright,Finance,0.39
mary.wright.E3966@neosmith.com,Mary Wright,R&D,0.47
joshua.waller.E3967@neosmith.com,Joshua Waller,People,0.29
teresa.rodriguez.E3968@neosmith.com,Teresa Rodriguez,Operations,0.3
matthew.hardy.E3969@neosmith.com,Matthew Hardy,Logistics,0.52
amy.myers.E3970@neosmith.com,Amy Myers,Marketing,0.3
jessica.miller.E3971@neosmith.com,Jessica Miller,Sales,0.47
donna.parker.E3972@neosmith.com,Donna Parker,Engineering,0.36
henry.daniel.E3973@neosmith.com,Henry Daniel,IT,0.5
william.hernandez.E3974@neosmith.com,William Hernandez,Risk & Compliance,0.43
andrea.fernandez.E3975@neosmith.com,Andrea Fernandez,Finance,0.44
wayne.cox.E3976@neosmith.com,Wayne Cox,R&D,0.58
daniel.hughes.E3977@neosmith.com,Daniel Hughes,People,0.29
paul.clayton.E3978@neosmith.com,Paul Clayton,Operations,0.38
samuel.daniels.E3979@neosmith.com,Samuel Daniels,Logistics,0.3
diane.clay.E3980@neosmith.com,Diane Clay,Marketing,0.6
vanessa.carr.E3981@neosmith.com,Vanessa Carr,Sales,0.36
mary.hutchinson.E3982@neosmith.com,Mary Hutchinson,Engineering,0.42
stephanie.townsend.E3983@neosmith.com,Stephanie Townsend,IT,0.25
tammy.ayers.E3984@neosmith.com,Tammy Ayers,Risk & Compliance,0.37
robert.waller.E3985@neosmith.com,Robert Waller,Finance,0.3
patricia.mcknight.E3986@neosmith.com,Patricia Mcknight,R&D,0.5
patrick.duncan.E3987@neosmith.com,Patrick Duncan,People,0.26
sean.herrera.E3988@neosmith.com,Sean Herrera,Operations,0.45
samantha.munoz.E3989@neosmith.com,Samantha Munoz,Logistics,0.34
bruce.lewis.E3990@neosmith.com,Bruce Lewis,Marketing,0.41
gabriel.herrera.E3991@neosmith.com,Gabriel Herrera,Sales,0.36
nichole.kirby.E3992@neosmith.com,Nichole Kirby,Engineering,0.45
carrie.clark.E3993@neosmith.com,Carrie Clark,IT,0.36
shirley.lowe.E3994@neosmith.com,Shirley Lowe,Risk & Compliance,0.36
jesus.cole.E3995@neosmith.com,Jesus Cole,Finance,0.28
micheal.hamilton.E3996@neosmith.com,Micheal Hamilton,R&D,0.51
april.sanchez.E3997@neosmith.com,April Sanchez,People,0.39
cheyenne.lynch.E3998@neosmith.com,Cheyenne Lynch,Operations,0.45
james.mckee.E3999@neosmith.com,James Mckee,Logistics,0.4
laurie.dawson.E4000@neosmith.com,Laurie Dawson,Marketing,0.52
tyler.franklin.E4001@neosmith.com,Tyler Franklin,Sales,0.41
andrew.castaneda.E4002@neosmith.com,Andrew Castaneda,Engineering,0.29
dale.williams.E4003@neosmith.com,Dale Williams,IT,0.36
ethan.duncan.E4004@neosmith.com,Ethan Duncan,Risk & Compliance,0.39
mary.luna.E4005@neosmith.com,Mary Luna,Finance,0.32
jo.marshall.E4006@neosmith.com,Jo Marshall,R&D,0.51
kristy.booth.E4007@neosmith.com,Kristy Booth,People,0.51
monica.franklin.E4008@neosmith.com,Monica Franklin,Operations,0.52
christopher.atkinson.E4009@neosmith.com,Christopher Atkinson,Logistics,0.4
benjamin.knapp.E4010@neosmith.com,Benjamin Knapp,Marketing,0.6
cheryl.diaz.E4011@neosmith.com,Cheryl Diaz,Sales,0.42
alexis.campos.E4012@neosmith.com,Alexis Campos,Engineering,0.31
thomas.perez.E4013@neosmith.com,Thomas Perez,IT,0.43
justin.pierce.E4014@neosmith.com,Justin Pierce,Risk & Compliance,0.55
seth.medina.E4015@neosmith.com,Seth Medina,Finance,0.3
dana.jackson.E4016@neosmith.com,Dana Jackson,R&D,0.3
renee.manning.E4017@neosmith.com,Renee Manning,People,0.55
michael.booth.E4018@neosmith.com,Michael Booth,Operations,0.49
timothy.ho.E4019@neosmith.com,Timothy Ho,Logistics,0.18
michael.wilkinson.E4020@neosmith.com,Michael Wilkinson,Marketing,0.48
vanessa.rosales.E4021@neosmith.com,Vanessa Rosales,Sales,0.27
melissa.stone.E4022@neosmith.com,Melissa Stone,Engineering,0.42
johnny.williams.E4023@neosmith.com,Johnny Williams,IT,0.39
margaret.frazier.E4024@neosmith.com,Margaret Frazier,Risk & Compliance,0.88
roy.villa.E4025@neosmith.com,Roy Villa,Finance,0.48
kevin.soto.E4026@neosmith.com,Kevin Soto,R&D,0.37
jillian.murphy.E4027@neosmith.com,Jillian Murphy,People,0.32
ashley.long.E4028@neosmith.com,Ashley Long,Operations,0.31
travis.robertson.E4029@neosmith.com,Travis Robertson,Logistics,0.54
daniel.mccall.E4030@neosmith.com,Daniel Mccall,Marketing,0.87
dr..kim.haas.E4031@neosmith.com,Dr. Kim Haas,Sales,0.48
john.dougherty.E4032@neosmith.com,John Dougherty,Engineering,0.42
barbara.murphy.E4033@neosmith.com,Barbara Murphy,IT,0.34
mary.prince.E4034@neosmith.com,Mary Prince,Risk & Compliance,0.45
mark.woods.E4035@neosmith.com,Mark Woods,Finance,0.47
jesus.grant.E4036@neosmith.com,Jesus Grant,R&D,0.28
laura.nunez.E4037@neosmith.com,Laura Nunez,People,0.78
elizabeth.black.E4038@neosmith.com,Elizabeth Black,Operations,0.47
mary.jones.E4039@neosmith.com,Mary Jones,Logistics,0.48
donald.torres.E4040@neosmith.com,Donald Torres,Marketing,0.45
joseph.tanner.E4041@neosmith.com,Joseph Tanner,Sales,0.36
cindy.williams.E4042@neosmith.com,Cindy Williams,Engineering,0.31
rachael.rodriguez.E4043@neosmith.com,Rachael Rodriguez,IT,0.32
mr..walter.heath.E4044@neosmith.com,Mr. Walter Heath,Risk & Compliance,0.3
amy.ellis.E4045@neosmith.com,Amy Ellis,Finance,0.89
jessica.hayes.E4046@neosmith.com,Jessica Hayes,R&D,0.47
robert.ramirez.E4047@neosmith.com,Robert Ramirez,People,0.24
danielle.morales.E4048@neosmith.com,Danielle Morales,Operations,0.59
jessica.jones.E4049@neosmith.com,Jessica Jones,Logistics,0.9
jeremy.gonzalez.E4050@neosmith.com,Jeremy Gonzalez,Marketing,0.9
jennifer.middleton.E4051@neosmith.com,Jennifer Middleton,Sales,0.14
madison.davis.E4052@neosmith.com,Madison Davis,Engineering,0.26
john.mcknight.E4053@neosmith.com,John Mcknight,IT,0.54
